#class tools::wcsv::ntuple
#title Gamma Spectrum Data
#separator 44
#vector_separator 59
#column double EnergyDeposit
#column double EventID
#column double X
#column double Y
#column double Z
0.234444,8554,-2.96233,34.9825,1004.48
0.658699,13109,-35.5197,2.59945,1025.82
0.650964,19424,-16.8657,-30.9589,1014.98
0.447608,28588,18.9805,1.25075,1007.27
0.0244476,32319,-14.6648,1.47258,1067.99
0.360894,39307,9.1127,-35.4837,1045.95
0.322759,46322,19.2912,-7.5359,1071.87
0.246513,80466,28.5383,-18.3158,1061.2
0.472277,89871,26.9162,-14.8948,1005.84
0.655195,92117,-23.0695,25.5937,1026.09
0.659579,93453,-32.4889,-12.5483,1053.32
0.363524,118412,-25.5499,5.25086,1053.51
0.303641,123090,-13.5886,-4.10526,1023.96
0.646371,124958,-31.1418,20.4959,1036.98
0.256752,132287,-15.1706,0.854743,1073.62
0.18821,140966,15.0554,-28.2266,1075.4
0.36069,179271,23.6024,-7.50412,1013.31
0.349763,200016,32.0758,3.88496,1004.02
0.283829,206228,-32.3003,-3.04271,1037.18
0.651594,234692,31.8568,-6.21161,1024
0.651969,256194,10.9273,4.75806,1047.99
0.0744392,267007,-11.218,-22.7656,1028.68
0.00130223,273075,-5.55098,26.0646,1030.84
0.311061,277034,-17.6054,6.14263,1011.48
0.368476,294337,30.65,-7.11798,1002.79
0.652105,297918,5.4569,35.8171,1048.99
0.657227,299399,9.93438,5.4912,1053.03
0.659004,300377,-7.7946,-18.1889,1012.94
0.658937,329691,1.58393,34.9446,1065.63
0.650065,343453,23.2959,-17.1999,1043.48
0.110054,361774,-32.949,11.9611,1021.61
0.655935,368605,-26.2146,-10.6053,1013.2
0.104574,379100,5.95227,35.8303,1002.67
0.658701,385935,-9.73359,-30.0267,1027.15
0.472654,399641,22.9527,-9.03141,1004.65
0.652276,404048,-26.4634,-16.1071,1071.57
0.648454,418028,3.36223,-18.6532,1020.13
0.19902,419435,-9.53505,35.6847,1072.42
0.657761,433655,-12.414,17.9294,1017.25
0.655698,458873,0.55967,21.6603,1054.78
0.414502,460126,-19.0857,-16.2807,1004.28
0.656042,467475,9.0177,-17.6414,1009.81
0.655311,476233,13.6944,-27.2876,1024.26
0.405716,523756,-11.6171,-32.6058,1047.47
0.650563,537572,-13.7913,14.055,1051.72
0.0773948,549460,32.7436,15.494,1072.37
0.649178,595191,11.6413,0.88849,1029.89
