#class tools::wcsv::ntuple
#title Gamma Spectrum Data
#separator 44
#vector_separator 59
#column double EnergyDeposit
#column double EventID
#column double X
#column double Y
#column double Z
0.198085,211,34.0886,-12.1824,1048.56
0.40085,241,-3.23247,-11.0849,1076.14
0.214862,1945,37.532,6.10956,1010.7
0.396596,12455,5.27921,23.9492,1062.46
0.658992,12941,-14.6757,-30.3428,1002.91
0.65877,17834,5.30713,-32.2504,1014.19
0.0398376,19218,-25.0412,-19.8704,1076.65
0.65235,21133,-4.00635,-11.1741,1025
0.651644,27403,-33.6012,9.63341,1060.84
0.662,42924,28.9145,-2.45245,1030.39
0.651616,52150,13.6953,-25.082,1044.83
0.133744,60609,23.698,-22.1115,1042.74
0.65788,64243,-26.0934,-16.2432,1046.58
0.658141,67640,14.9345,12.2088,1055.56
0.398341,93023,5.75641,-19.6117,1004.51
0.658813,97760,-27.3672,19.9791,1063.18
0.654371,126059,8.48587,-31.8733,1023.4
0.662,130799,4.10309,-14.8086,1041.82
0.472169,206599,30.5024,-17.1088,1004.33
0.655745,248955,-8.77168,26.6578,1068.31
0.648028,256542,9.29361,27.3438,1053.79
0.658503,263350,23.951,4.41443,1023.68
0.655656,271034,-27.2834,-1.63293,1038.84
0.655683,276906,-3.42011,-3.00143,1018.24
0.656417,299785,-17.9289,-24.365,1010.73
0.415887,309715,29.9939,-20.8894,1072.33
0.658212,317935,17.6848,-17.1417,1042.42
0.0314836,329811,-34.3666,8.02139,1069.9
0.510447,333614,3.41677,-16.3211,1068.74
0.232763,338013,-0.859566,-2.74329,1017.68
0.655422,348124,26.3501,-18.9978,1066.88
0.449557,370845,-17.1047,5.15751,1076.68
0.651576,393579,-12.968,25.2087,1008.76
0.281453,398290,-5.89698,-14.3875,1072.6
0.247301,399894,-1.7142,24.2165,1067.75
0.169382,402004,-27.6998,-23.1425,1003.2
0.655656,418793,-5.88969,17.9959,1041.65
0.657352,425300,1.36338,-24.777,1050.99
0.000666493,447381,2.2183,19.2676,1042.4
0.649166,464252,22.2324,24.7706,1032.14
0.106779,476134,-9.68065,13.4116,1073.79
0.201454,478976,3.74971,34.1476,1027.34
0.654602,482302,34.4464,3.55148,1044.21
0.655318,488874,11.9151,-18.5939,1056.33
0.362759,511707,10.802,27.0854,1013.98
0.185829,562537,-14.8015,-14.0504,1048.16
0.378889,566650,-2.58794,-36.4988,1039.49
0.651519,584226,6.70631,14.4063,1019.55
0.651095,587740,32.1274,-10.778,1005.27
0.108796,596116,-2.08617,-7.8969,1037.13
0.654435,601623,-16.8253,-12.9317,1047.09
0.375748,617887,6.30463,-17.1246,1012.16
0.462207,618707,37.3855,-1.87301,1074.49
0.655544,626003,5.80059,-2.61187,1034.88
0.278873,657185,33.1644,13.0456,1047.97
0.652526,657718,-6.67646,-8.58979,1050.2
0.376254,681423,5.66347,2.16935,1037.2
0.355663,698931,-14.1642,-28.9373,1046.72
0.655633,730427,0.230169,9.20607,1005.95
0.33421,731475,14.7864,30.5244,1002.22
0.186914,739155,16.0548,32.9081,1051.53
0.655317,740352,5.04101,13.743,1044.71
0.65814,748175,-9.94921,11.1079,1006.28
0.649747,790356,12.3057,16.3348,1011.71
0.00062931,808923,33.2486,-15.2584,1058.97
0.645653,825135,8.60388,-4.62346,1055.6
0.24244,864392,15.3403,7.82739,1028.27
0.428579,884856,-34.158,-0.715988,1067.55
0.658441,890928,-1.32994,-8.32861,1002.65
0.530694,894240,28.6143,-20.9036,1055.89
0.654402,928895,13.3593,10.733,1050.87
0.644762,936123,-33.5404,-1.73713,1062.91
0.655901,978439,-16.4885,29.4844,1075.33
0.129376,985616,-27.2697,-8.68962,1042
0.652794,993629,-10.3355,-29.762,1048.89
0.0213987,997184,-37.452,0.551606,1020.95
0.654597,997479,0.280399,-24.6067,1044.14
0.654988,1.005e+06,-8.04912,8.733,1008.31
0.653689,1.0056e+06,26.8543,2.52013,1013.15
0.344981,1.0497e+06,-1.55182,-24.8034,1046.46
0.655916,1.06271e+06,11.8573,-1.3255,1053.6
0.362455,1.0741e+06,31.4374,-12.1408,1015.58
0.655672,1.08741e+06,12.7149,19.7822,1017.08
0.359137,1.09121e+06,-5.26241,2.71634,1003.61
0.0490447,1.09308e+06,4.60881,22.496,1064.62
0.655523,1.10325e+06,18.4555,-1.4849,1072.94
0.0334483,1.15044e+06,2.86986,37.6811,1053.66
0.655594,1.17175e+06,-33.6502,-16.1875,1072.67
0.658041,1.17669e+06,23.0806,9.53779,1075.32
0.191513,1.22134e+06,4.27085,-20.6822,1075.87
0.110126,1.28638e+06,-34.9215,-14.6596,1003.26
0.655756,1.28771e+06,-4.00448,-9.14015,1032.69
0.3106,1.29227e+06,26.091,17.7739,1030.54
0.0148353,1.30934e+06,-12.1564,-34.8603,1061.06
0.655689,1.31636e+06,23.3661,2.32682,1048.99
0.358884,1.34965e+06,-26.2398,-3.60653,1003.38
0.651361,1.37443e+06,16.6346,-18.8887,1071.16
0.662,1.38891e+06,-23.3725,-28.3946,1043.01
0.257908,1.39275e+06,2.45534,29.2891,1040.52
0.414293,1.42729e+06,-17.6077,-24.6262,1031.66
0.655666,1.43976e+06,-28.4984,21.0275,1038.24
0.123737,1.48557e+06,0.478122,-36.7508,1036.89
0.659056,1.56464e+06,-12.6855,24.927,1049.02
0.460628,1.57036e+06,22.9736,-10.4464,1077.08
0.348029,1.58363e+06,7.98407,36.1665,1004
0.65845,1.59236e+06,0.105711,7.82601,1027.05
0.15378,1.59378e+06,-5.34054,-23.1669,1025.76
0.65697,1.60103e+06,12.6591,0.716063,1042.86
0.655433,1.64279e+06,29.718,-3.07628,1049.9
0.134452,1.64898e+06,32.0225,-19.6912,1076.54
0.658594,1.64958e+06,-2.89791,32.4137,1024.43
0.0576846,1.69911e+06,-3.06415,14.7162,1005.04
0.267282,1.70235e+06,26.8894,16.2501,1025.42
0.602129,1.70812e+06,35.0182,-11.4051,1078
0.651641,1.71365e+06,29.2851,14.2801,1004.51
0.281502,1.72579e+06,-35.0426,-11.0554,1073.2
0.548566,1.75285e+06,7.42088,-22.3399,1053.23
0.655386,1.78469e+06,1.13657,13.9657,1065.43
0.288295,1.79176e+06,-8.43979,-34.6097,1020.56
0.658952,1.80618e+06,14.8918,-0.38094,1042.23
0.658724,1.84094e+06,-6.78091,22.8253,1014.02
0.332565,1.84158e+06,23.5949,-1.76788,1076.76
0.645371,1.85917e+06,26.7829,-12.3848,1075.76
0.652759,1.86263e+06,23.0559,27.4972,1033.13
0.227468,1.879e+06,2.47927,19.141,1002.7
0.655463,1.94613e+06,10.574,-9.21121,1076.48
0.259865,1.94624e+06,-18.695,-25.222,1052.78
0.655784,1.95857e+06,-18.212,16.2742,1006.53
0.189176,1.97792e+06,-16.7387,-12.2514,1017.37
0.0972643,2.01422e+06,-10.9115,32.5627,1042.76
0.0690268,2.02476e+06,-28.3886,-1.00264,1054.81
0.651648,2.03263e+06,18.8437,-28.5173,1067.78
0.0880614,2.03764e+06,22.5497,21.1736,1002
0.479032,2.04121e+06,1.53848,20.9142,1044.8
0.658097,2.04728e+06,6.91698,-15.884,1064.14
0.655498,2.05424e+06,35.2383,-2.9901,1060.7
0.654956,2.0565e+06,-14.676,-9.15174,1023.08
0.657251,2.07234e+06,-8.59112,35.6682,1067.94
0.188706,2.09314e+06,28.6033,21.5846,1025.38
6.81871e-05,2.11857e+06,-21.7727,-20.9784,1063.8
0.658964,2.12459e+06,22.0218,20.6637,1071.5
0.600806,2.12672e+06,20.7802,-12.9384,1018.25
0.404254,2.13798e+06,22.8698,-4.55583,1066.13
0.658945,2.15704e+06,9.16803,31.9387,1040.02
0.237784,2.15968e+06,-20.3947,32.0605,1069.35
0.662,2.16585e+06,15.6405,-29.9619,1069.03
0.300776,2.16926e+06,-29.3837,-6.21012,1012.44
0.260947,2.19253e+06,-7.63236,26.0121,1025.84
0.0833028,2.20643e+06,-21.424,-9.85581,1047.91
0.655292,2.25478e+06,-23.3336,6.21859,1043.8
0.0307918,2.26388e+06,-13.8342,-28.0669,1067.62
0.651964,2.27105e+06,16.4549,-2.06751,1067.92
0.370438,2.27872e+06,-26.8288,6.86557,1021.96
0.652539,2.28149e+06,14.4627,35.157,1013.52
0.0399462,2.29949e+06,13.8062,-34.3135,1032.58
0.65568,2.31892e+06,-9.08653,25.1481,1041.91
0.65894,2.31908e+06,23.6202,-28.9871,1004.55
0.656015,2.32259e+06,-10.0069,-8.83696,1040.56
0.215709,2.33272e+06,9.22516,31.056,1071.98
0.658941,2.36337e+06,10.5095,-18.43,1037.5
0.652593,2.37797e+06,6.61468,6.5694,1031.37
0.655952,2.4014e+06,-10.6121,-26.9901,1016.96
0.128397,2.40881e+06,8.52217,29.111,1059.78
0.0471026,2.40971e+06,-10.6684,15.5568,1017.77
0.0803532,2.41029e+06,-12.2985,-29.6006,1058.97
0.168748,2.42275e+06,-27.3801,7.9826,1046.04
0.651504,2.4598e+06,-12.5421,28.6964,1034.66
0.0639579,2.47933e+06,-37.6088,-2.03673,1032.11
0.402881,2.55064e+06,21.1994,15.1465,1068.79
0.0978575,2.56464e+06,-18.7374,13.726,1067.61
0.139266,2.5691e+06,-11.8244,31.5342,1056.97
0.656037,2.61061e+06,0.63355,-23.4487,1063.19
0.00267999,2.64015e+06,-7.27512,-35.513,1074.97
0.658145,2.66016e+06,-20.516,-1.9649,1015.05
0.64852,2.66398e+06,-2.20363,-13.3623,1071.89
0.243892,2.66453e+06,-31.8125,20.8622,1022.86
0.656358,2.67214e+06,-20.5766,11.7346,1065.92
0.656024,2.68226e+06,-17.5894,-22.4536,1062.02
