#class tools::wcsv::ntuple
#title Gamma Spectrum Data
#separator 44
#vector_separator 59
#column double EnergyDeposit
#column double EventID
#column double X
#column double Y
#column double Z
0.652654,25128,-0.876118,-31.2641,1019.17
0.24728,43649,23.3416,19.5117,1050.71
0.389749,46057,29.4605,22.4262,1010.39
0.0976749,50590,-22.0174,17.1292,1002.36
0.192253,52241,-33.7097,17.2713,1034.3
0.273722,74274,-21.6914,15.4046,1056.98
0.654251,103341,-16.7776,-5.44353,1039.73
0.044893,106965,-9.03482,36.4396,1027.01
0.440006,177562,19.129,32.6144,1006.48
0.649815,184721,-28.2219,7.85102,1056.15
0.303227,185019,-0.173481,28.6626,1014.78
0.160627,203610,12.6319,5.34057,1044.31
0.459306,208563,-2.8106,-17.1264,1073.22
0.659243,217793,16.5287,0.638458,1012.99
0.269385,227383,12.059,16.1554,1069.61
0.313901,281899,-12.568,22.2884,1049.44
0.655949,295921,28.7999,-3.52037,1025.35
0.655748,320114,36.6741,-4.76292,1060.44
0.658519,347485,28.7409,14.1808,1033.39
0.65546,352683,18.2701,13.8649,1012.64
0.0170439,359041,6.08748,5.54551,1042.48
0.079036,372664,12.5752,-22.8245,1035.08
0.0660336,437914,-25.1431,19.1243,1038.46
0.656128,452616,-0.710052,8.87454,1016.06
0.658715,456550,19.1815,11.0092,1074.48
0.651877,459708,20.9937,-2.2051,1044.99
0.652073,497902,10.064,5.23273,1039.95
0.655992,504864,-15.3912,-26.1144,1014
0.651597,518075,-25.6774,21.2789,1058.19
0.65236,539543,5.55171,-24.7823,1066.72
0.653906,543096,0.649984,-10.3323,1011.28
0.0862513,555949,-30.3157,18.8366,1071.69
0.662,563506,-0.180373,-12.5706,1068.89
0.658961,566515,8.66678,2.05604,1053.43
0.654189,575650,21.791,17.9287,1059.37
0.211582,617240,-27.6027,14.2872,1005.43
0.655397,622487,-7.94179,31.8701,1036.6
0.655727,622556,-10.8432,16.9044,1017.41
0.112006,637599,-16.7092,27.0208,1025.16
0.365205,642541,19.1558,25.3965,1062.64
0.194473,648515,-2.19104,27.5488,1016.74
0.659405,663255,-12.7442,-23.0622,1030.03
0.463216,667627,1.37969,12.1429,1077.21
0.031294,687445,-28.7251,-18.2461,1049.48
0.656025,689428,-9.78044,5.64745,1046.29
0.624853,697525,34.3976,10.1552,1078.19
0.662,710240,14.2437,12.1525,1032.48
0.164635,711770,-34.0672,12.0804,1017.84
0.656329,713095,1.76761,27.0574,1025.99
0.251249,720157,25.1191,-19.7842,1004.62
0.655241,747975,31.9883,-13.699,1065.95
0.0463463,748364,17.0292,-26.6662,1064.76
0.652257,750002,21.7206,28.4293,1018.55
0.205895,758520,28.9953,-22.1704,1004.05
0.65503,758709,3.28301,33.3468,1067.98
0.655476,767241,0.266363,-16.7788,1006.3
0.110251,771079,-10.2472,-14.456,1075.87
0.172878,776811,16.8283,21.0034,1065.22
0.242027,777854,-19.8041,29.9335,1073.96
0.659141,807588,34.1212,-13.7082,1039.99
0.652337,845308,-10.7758,-31.023,1060.73
0.656416,860690,-26.9065,-13.2542,1037.21
0.375475,873128,31.675,19.2774,1030.53
0.6593,874021,31.4945,1.41937,1007.98
0.373764,875831,-32.7154,-6.80172,1031.3
0.645169,887433,-12.3848,5.98942,1068.04
0.656994,918239,9.78307,13.8476,1016.15
0.493951,973021,-14.5908,-34.7525,1056.77
0.658512,980342,-1.55488,6.53385,1011.69
0.134429,992496,-32.387,11.2524,1056.49
0.312842,1.00422e+06,-11.2921,-12.0741,1072.88
0.655206,1.02876e+06,-22.8839,19.9867,1062.43
0.182893,1.04655e+06,-1.86651,-35.6384,1035.32
0.658074,1.05541e+06,-36.7803,-1.58061,1064.85
0.198255,1.06126e+06,-14.8606,-26.1227,1039.29
0.0180885,1.0826e+06,-33.6303,4.02121,1056.72
0.511036,1.09519e+06,2.07179,-33.9679,1059.01
0.370985,1.10176e+06,35.1745,12.2602,1024.41
0.65539,1.10514e+06,25.4939,-15.0588,1032.01
0.655802,1.11107e+06,16.2769,-15.8009,1052.39
0.654647,1.11432e+06,-4.69466,34.1701,1011.36
0.0528736,1.12404e+06,-0.474781,-17.2416,1003.01
0.435199,1.14333e+06,8.55624,-27.7784,1031.79
0.0297455,1.14766e+06,2.13688,7.15745,1040.06
0.656524,1.27409e+06,25.8889,25.7337,1018.65
0.65885,1.28433e+06,-21.0384,23.1947,1026.67
0.656348,1.29229e+06,-25.6359,22.382,1041.37
0.465514,1.30078e+06,30.9062,-14.1526,1059.73
0.656127,1.31053e+06,26.169,20.6623,1036.28
0.655309,1.31521e+06,-21.712,-23.7558,1072.85
0.655806,1.32843e+06,-30.633,-1.99759,1056.27
0.233346,1.33171e+06,-27.1866,-24.7704,1048.24
0.394376,1.33387e+06,-23.4219,-16.5073,1039.66
0.32197,1.3367e+06,-22.892,-11.5245,1071.65
0.429878,1.36189e+06,0.791733,-12.2472,1078.14
0.648353,1.36578e+06,2.5033,-12.1592,1015.42
0.648253,1.39315e+06,27.7006,-2.62644,1017.5
0.658744,1.41465e+06,-6.12244,14.4694,1046.16
0.29329,1.41939e+06,-17.1641,-31.6369,1026.04
0.579173,1.43898e+06,34.7606,7.7037,1019.97
0.431078,1.45275e+06,4.70404,-32.1587,1044.08
0.525471,1.45374e+06,10.8524,1.85125,1062.41
0.361434,1.4562e+06,-3.31131,-35.3282,1006.1
0.13505,1.46364e+06,-6.78249,-21.4865,1055.73
0.659009,1.46646e+06,4.7019,31.9522,1077.91
0.185307,1.51031e+06,25.8558,-16.9252,1022.43
0.655198,1.51651e+06,-12.4342,-4.3796,1038.31
0.6548,1.52685e+06,33.6541,-2.87546,1011.93
0.282069,1.53014e+06,-21.3231,-28.657,1070.86
0.289649,1.53699e+06,10.962,-30.4941,1018.57
0.307844,1.54437e+06,-5.55366,-33.1045,1005.2
0.216185,1.56188e+06,34.1718,-1.18566,1052.32
0.0466434,1.56742e+06,0.318997,19.0954,1026.09
0.662,1.60422e+06,-29.3297,18.0011,1010.4
0.141929,1.60871e+06,-18.5856,16.9493,1002.66
0.651023,1.61012e+06,25.4847,-19.0278,1044.72
0.654876,1.61355e+06,-14.3288,32.8702,1015.6
0.655972,1.61426e+06,17.2114,-2.62206,1041.98
0.655129,1.64379e+06,14.8471,25.2186,1057.76
0.655777,1.65589e+06,-29.3863,19.7173,1034.56
0.283006,1.65811e+06,-11.4021,-13.5591,1014.62
0.656199,1.67642e+06,-8.94482,-1.52918,1024.42
0.654741,1.68725e+06,-3.46304,-20.355,1028.12
0.119973,1.68838e+06,9.72523,20.7132,1039.08
0.161552,1.69447e+06,-3.27393,24.6555,1048.36
0.648308,1.71011e+06,-15.2499,-6.23284,1061.5
0.127007,1.73227e+06,4.38951,-6.99453,1005.16
0.380087,1.73894e+06,-4.74279,26.6311,1068.58
0.509248,1.74866e+06,30.5042,18.034,1067.46
0.0729642,1.75064e+06,5.40424,-9.59911,1061.35
0.654416,1.7583e+06,-5.2885,32.1702,1066.93
0.653266,1.75898e+06,21.1476,17.4678,1040.38
0.133239,1.76412e+06,31.4055,-3.22434,1030.42
0.655998,1.76804e+06,11.2289,-10.0334,1037.44
0.368243,1.78472e+06,-0.494814,19.6274,1034.82
0.236707,1.78696e+06,-7.14888,-34.66,1033.92
0.195489,1.81068e+06,-21.2403,22.1363,1023.18
0.658945,1.81222e+06,3.28021,32.2845,1017.17
0.655496,1.81877e+06,1.97132,32.2053,1026.53
0.0002612,1.82055e+06,19.8254,22.6559,1019.53
0.160693,1.83278e+06,-31.2974,19.0703,1010.23
0.36956,1.83651e+06,-35.8211,-11.6578,1074.24
0.652214,1.86013e+06,-35.4336,-11.7811,1004.52
0.641265,1.88231e+06,6.06076,-25.9024,1071.75
0.654803,1.88658e+06,3.92545,27.8432,1065.65
0.37099,1.89953e+06,-15.3692,-2.52909,1043.04
0.375763,1.91846e+06,20.4973,25.8651,1038.69
0.229884,1.92058e+06,-24.7858,-23.1748,1020.19
0.655853,1.92497e+06,-19.6358,-4.53137,1048.98
0.654862,1.92657e+06,-2.39692,-7.38676,1046.66
0.429764,1.95251e+06,29.8904,-7.93774,1057.28
0.659466,1.99027e+06,-31.3408,-14.1022,1035.67
0.658868,1.99828e+06,8.1159,9.27782,1007.99
0.654994,2.00605e+06,-4.6608,-2.54684,1043.82
0.527808,2.01059e+06,-14.2063,26.141,1050.88
0.655877,2.03507e+06,12.3358,11.872,1022.78
0.656673,2.04979e+06,-14.9215,3.3285,1062.95
